time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
2200000,3084.3568969658154,3529.851830278465,3541.503623578695,3087.304277317085,3087.8755984440454,249365.81376653828,294721.6569599212,191059.98254743416,163061.9067613461,95097.89605418139,0,0,0,0,0
2300000,17278.64090220019,17211.674935597748,14201.831537102473,18242.402202908528,14767.641318453154,116091.4966,25973.139953691792,12097.179477175185,12738.253673292998,9360.014900662252,0,0,0,0,0
2400000,29225.753990210684,18029.19742813918,5804.108747447243,13572.19512195122,12939.868131868132,38746.39143730887,21661.28604118993,174241.20655737704,14635.777070063694,10826.45871559633,0,0,0,0,0
2500000,3089.4368720575726,3538.8299973337116,3525.8867955812557,3072.3642769475905,3150.1486549890524,261299.1301446675,304836.6878717352,197246.76768618147,164072.64741014226,95222.28484166533,0,0,0,0,0
2600000,17816.776164614752,17023.543955665704,13291.616627776337,18805.154075732138,14115.174634629675,122936.13894212342,22500.86926661761,15510.335922330098,11793.50742240216,7917.591586327782,0,0,0,0,0
2700000,28421.415588416512,15138.59769259397,6133.836693548387,12107.884798099762,14724.886426592799,33468.06298200514,18655.90636042403,200678.38870431893,13164.312684365781,12657.700534759359,0,0,0,0,0
2800000,2936.3403574304793,3537.3775437874356,3536.6266274399313,3241.930086242668,3125.2922006758195,259972.2917183165,308026.3323800445,201668.43209982052,166910.8442256043,104227.49620689655,0,0,0,0,0
2900000,16319.908503838424,17383.644953831783,11939.96859658033,16048.886506817113,14082.054231071523,123579.78258196721,23543.88658698539,12557.568166325835,12627.693266832917,6368.519246519247,0,0,0,0,0
3000000,36039.72195088395,17199.59413580247,6139.430156657963,12933.700729927008,11882.2944606414,41761.268321513,17837.085664335664,143989.3065539112,11920.56914893617,12934.751515151514,0,0,0,0,0
3100000,2949.6773214388804,3514.4404705252423,3512.32340405042,3112.938093398719,3117.8574402958407,276970.37445780146,327860.8768551115,199710.16050044683,165521.96769613062,111013.9173553719,0,0,0,0,0
3200000,17925.87378942275,17268.420634333874,13113.729055143502,17079.093544137024,14741.41073219659,142173.53021868787,20561.015900195696,12906.750176180409,10515.148720032506,6419.547495682211,0,0,0,0,0
3300000,39906.94729993494,16517.035867446393,6021.395987158909,21776.46778242678,12223.391428571429,33221.653846153844,17250.808450704226,145569.5376984127,11653.992443324936,11640.040404040405,0,0,0,0,0
3400000,3035.946438527728,3526.5234756438304,3538.287933081332,3178.3441933978593,2965.1294377687577,284698.363532619,336773.1695974422,209198.6569227914,169634.35503547866,110068.08010380623,0,0,0,0,0
3500000,17543.708887622844,16694.759187896954,12593.430041152264,18204.143617501126,13719.96193619362,128813.00923742139,27151.757983193278,15201.986960882648,12299.432199918067,7551.824659727782,0,0,0,0,0
