time,t1_wait,t2_wait,t3_wait,t4_wait,t5_wait,t1_cumWait,t2_cumWait,t3_cumWait,t4_cumWait,t5_cumWait,t1_reject,t2_reject,t3_reject,t4_reject,t5_reject
1900000,4445.651706378675,4666.60910783014,4702.216020920276,3795.3195800069757,3564.8201871981614,245294.57925993606,275949.1723097553,192145.05521370916,147326.6416007125,108488.41243597807,0,0,0,0,0
2000000,24274.044047270396,20213.393117503485,12107.41751407381,21889.47563265671,8622.85210973402,85771.11712979247,24214.15970559028,10771.678797323311,10162.804309902514,11411.96862509992,0,0,0,0,0
2100000,20706.860811138016,15879.135784901138,8158.528689947152,14131.243810005053,27439.955688622755,41801.23529411765,18017.22909346451,140090.69109357384,13304.861405835543,16805.75065963061,0,0,0,0,0
2200000,4567.497488577422,4604.824348577532,4735.282105086197,3775.74953735014,3543.88332283445,257725.4642026058,292074.9519762335,199574.078167526,161690.2588402001,116310.63207104662,0,0,0,0,0
2300000,24639.388242628735,20833.2118128655,9534.893087014872,21779.02052421727,8002.9839664635465,94984.00631179378,22515.309681697614,10487.045223041798,11035.2406710727,12511.28746832976,0,0,0,0,0
2400000,19244.276156657965,16072.593171086088,8795.995022038313,13275.098893336473,28009.52257636122,34048.68447412354,17326.39611458676,145720.99228543876,12054.751769188895,19809.861182519282,0,0,0,0,0
2500000,4661.557831245036,4662.567261956088,4805.41149905068,3794.0132147898235,3551.983490246035,266286.87922886777,314981.2402914244,207033.37797017966,166979.43173792338,124013.97974041375,0,0,0,0,0
2600000,24524.70223040916,21111.888785312927,8260.805597813316,21700.540933128053,8216.754460133592,92607.89144707657,21902.103684712616,11961.524600246003,10878.680295173514,13869.195745511319,0,0,0,0,0
2700000,27403.05746918949,16718.744705882353,9104.29046440629,16550.91835853132,27331.377812995244,29538.088958426462,13097.25407450524,155074.46527777778,10408.708379888269,16806.74474789916,0,0,0,0,0
2800000,4623.813404392463,4673.729331156735,4783.993208466833,3813.4672430923397,3557.96679365738,279747.69009726465,326410.44685490325,215815.43995366432,177615.67200091053,121303.61725777216,0,0,0,0,0
2900000,24624.163724652946,21385.935148103887,7561.055706009796,21878.18329434111,7641.762509895421,95347.92175917556,19541.197938030044,11962.091034840494,8522.706843616916,13719.778419679464,0,0,0,0,0
3000000,29939.59685016429,17265.40818476499,9302.437481746038,14955.09362023405,25959.14476678043,27612.38938759226,12367.783239323127,159776.4876519012,9251.705656759348,15625.769811320755,0,0,0,0,0
3100000,4638.497381960387,4727.497386593042,4779.629945597684,3847.1331409627965,3526.9765014120535,290330.35167681123,331126.4882738612,216972.25485074628,188838.366147961,134943.5990929227,0,0,0,0,0
3200000,23674.035128408006,20875.616488362008,7233.4993802677245,22243.78855322162,7774.730815399125,94033.06036564332,18511.655263453544,13333.147815879936,10345.219768139117,14826.378245215084,0,0,0,0,0
3300000,25742.93697784725,16397.41452828752,9452.583222832216,15669.122905027933,25708.565845369583,28371.229529217806,11047.221530027411,175580.25825825825,8113.816920943134,16624.8713298791,0,0,0,0,0
3400000,4632.944335907825,4708.684176048343,4826.043113473683,3842.026507828023,3516.953621307992,299045.8918494874,348222.7552599371,225804.81816610324,190484.8190515504,140689.00831709875,0,0,0,0,0
3500000,24087.965110942612,21119.81511597015,7088.270495971433,22576.791230505045,7833.999106839061,92352.60489132784,21313.71848716092,13909.275173078608,9073.98745931457,15938.36634029189,0,0,0,0,0
